Source,Target,Type,Id,Label,timeset,Weight,S
155,113,Directed,4421,,,1,
155,114,Directed,4422,,,1,
155,115,Directed,4423,,,1,
155,117,Directed,4424,,,1,
155,121,Directed,4425,,,2,
155,127,Directed,4426,,,1,
155,130,Directed,4427,,,1,
155,137,Directed,4428,,,1,
155,138,Directed,4429,,,1,
155,149,Directed,4430,,,2,
155,151,Directed,4431,,,1,
155,156,Directed,4432,,,1,
156,5,Directed,4433,,,37,
156,7,Directed,4434,,,3,
156,8,Directed,4435,,,1,
156,14,Directed,4436,,,1,
156,16,Directed,4437,,,7,
156,19,Directed,4438,,,24,
156,28,Directed,4439,,,14,
156,30,Directed,4440,,,9,
156,32,Directed,4441,,,1,
156,37,Directed,4442,,,1,
156,40,Directed,4443,,,2,
156,42,Directed,4444,,,6,
156,51,Directed,4445,,,1,
156,54,Directed,4446,,,3,
156,62,Directed,4447,,,1,
156,64,Directed,4448,,,1,
156,71,Directed,4449,,,1,
156,96,Directed,4450,,,3,
156,102,Directed,4451,,,2,
156,114,Directed,4452,,,16,
156,115,Directed,4453,,,11,
156,122,Directed,4454,,,2,
156,138,Directed,4455,,,1,
156,142,Directed,4456,,,2,
156,159,Directed,4457,,,3,
156,164,Directed,4458,,,1,
157,7,Directed,4459,,,3,
157,10,Directed,4460,,,2,
157,28,Directed,4461,,,1,
157,29,Directed,4462,,,3,
157,64,Directed,4463,,,1,
157,66,Directed,4464,,,1,
157,68,Directed,4465,,,4,
157,69,Directed,4466,,,1,
157,74,Directed,4467,,,5,
157,78,Directed,4468,,,1,
157,107,Directed,4469,,,1,
157,111,Directed,4470,,,1,
157,119,Directed,4471,,,2,
157,127,Directed,4472,,,5,
157,137,Directed,4473,,,7,
157,144,Directed,4474,,,2,
157,147,Directed,4475,,,2,
157,154,Directed,4476,,,5,
158,7,Directed,4477,,,4,
158,49,Directed,4478,,,13,
158,103,Directed,4479,,,15,
158,104,Directed,4480,,,10,
158,135,Directed,4481,,,9,
158,145,Directed,4482,,,11,
159,5,Directed,4483,,,17,
159,16,Directed,4484,,,10,
159,19,Directed,4485,,,21,
159,28,Directed,4486,,,18,
159,30,Directed,4487,,,11,
159,42,Directed,4488,,,10,
159,96,Directed,4489,,,2,
159,114,Directed,4490,,,15,
159,115,Directed,4491,,,15,
159,156,Directed,4492,,,16,
159,164,Directed,4493,,,1,
160,17,Directed,4494,,,1,
160,29,Directed,4495,,,5,
160,63,Directed,4496,,,1,
160,67,Directed,4497,,,5,
160,68,Directed,4498,,,1,
160,69,Directed,4499,,,3,
160,74,Directed,4500,,,2,
160,81,Directed,4501,,,1,
160,89,Directed,4502,,,3,
160,90,Directed,4503,,,1,
160,107,Directed,4504,,,3,
160,111,Directed,4505,,,2,
160,116,Directed,4506,,,2,
160,119,Directed,4507,,,3,
160,127,Directed,4508,,,2,
160,132,Directed,4509,,,3,
160,137,Directed,4510,,,4,
160,144,Directed,4511,,,1,
160,147,Directed,4512,,,9,
160,154,Directed,4513,,,4,
160,157,Directed,4514,,,2,
160,166,Directed,4515,,,1,
161,7,Directed,4516,,,1,
161,22,Directed,4517,,,6,
161,24,Directed,4518,,,3,
161,63,Directed,4519,,,6,
161,66,Directed,4520,,,5,
161,67,Directed,4521,,,8,
161,70,Directed,4522,,,2,
161,74,Directed,4523,,,2,
161,78,Directed,4524,,,1,
161,89,Directed,4525,,,11,
161,137,Directed,4526,,,6,
161,147,Directed,4527,,,2,
162,5,Directed,4528,,,1,
162,8,Directed,4529,,,3,
162,13,Directed,4530,,,1,
162,14,Directed,4531,,,4,
162,17,Directed,4532,,,1,
162,19,Directed,4533,,,1,
162,20,Directed,4534,,,4,
162,33,Directed,4535,,,3,
162,36,Directed,4536,,,1,
162,37,Directed,4537,,,1,
162,38,Directed,4538,,,6,
162,40,Directed,4539,,,5,
162,45,Directed,4540,,,38,
162,50,Directed,4541,,,3,
162,53,Directed,4542,,,2,
162,54,Directed,4543,,,8,
162,56,Directed,4544,,,1,
162,64,Directed,4545,,,2,
162,65,Directed,4546,,,1,
162,71,Directed,4547,,,5,
162,97,Directed,4548,,,1,
162,102,Directed,4549,,,4,
162,108,Directed,4550,,,1,
162,109,Directed,4551,,,15,
162,110,Directed,4552,,,1,
162,117,Directed,4553,,,4,
162,118,Directed,4554,,,1,
162,120,Directed,4555,,,3,
162,121,Directed,4556,,,3,
162,122,Directed,4557,,,5,
162,128,Directed,4558,,,34,
162,130,Directed,4559,,,4,
162,133,Directed,4560,,,1,
162,138,Directed,4561,,,2,
162,143,Directed,4562,,,3,
162,151,Directed,4563,,,2,
162,164,Directed,4564,,,1,
163,10,Directed,4565,,,8,
163,24,Directed,4566,,,1,
163,29,Directed,4567,,,2,
163,66,Directed,4568,,,1,
163,67,Directed,4569,,,1,
163,68,Directed,4570,,,2,
163,69,Directed,4571,,,6,
163,74,Directed,4572,,,4,
163,78,Directed,4573,,,7,
163,81,Directed,4574,,,1,
163,83,Directed,4575,,,2,
163,89,Directed,4576,,,3,
163,90,Directed,4577,,,1,
163,98,Directed,4578,,,1,
163,107,Directed,4579,,,4,
163,111,Directed,4580,,,1,
163,112,Directed,4581,,,1,
163,116,Directed,4582,,,1,
163,119,Directed,4583,,,5,
163,127,Directed,4584,,,15,
163,132,Directed,4585,,,1,
163,137,Directed,4586,,,1,
163,144,Directed,4587,,,6,
163,147,Directed,4588,,,2,
163,154,Directed,4589,,,6,
163,157,Directed,4590,,,5,
163,160,Directed,4591,,,1,
164,8,Directed,4592,,,1,
164,14,Directed,4593,,,2,
164,19,Directed,4594,,,2,
164,20,Directed,4595,,,3,
164,28,Directed,4596,,,1,
164,38,Directed,4597,,,3,
164,40,Directed,4598,,,2,
164,45,Directed,4599,,,2,
164,51,Directed,4600,,,3,
164,54,Directed,4601,,,6,
164,56,Directed,4602,,,2,
164,64,Directed,4603,,,2,
164,71,Directed,4604,,,2,
164,102,Directed,4605,,,1,
164,109,Directed,4606,,,1,
164,110,Directed,4607,,,2,
164,117,Directed,4608,,,2,
164,118,Directed,4609,,,1,
164,121,Directed,4610,,,8,
164,122,Directed,4611,,,4,
164,138,Directed,4612,,,5,
164,142,Directed,4613,,,2,
164,151,Directed,4614,,,1,
164,156,Directed,4615,,,1,
165,1,Directed,4616,,,6,
165,3,Directed,4617,,,2,
165,15,Directed,4618,,,1,
165,23,Directed,4619,,,1,
165,25,Directed,4620,,,4,
165,27,Directed,4621,,,1,
165,31,Directed,4622,,,1,
165,39,Directed,4623,,,5,
165,42,Directed,4624,,,2,
165,43,Directed,4625,,,7,
165,47,Directed,4626,,,2,
165,52,Directed,4627,,,2,
165,55,Directed,4628,,,3,
165,60,Directed,4629,,,1,
165,64,Directed,4630,,,1,
165,66,Directed,4631,,,1,
165,72,Directed,4632,,,1,
165,77,Directed,4633,,,3,
165,83,Directed,4634,,,2,
165,87,Directed,4635,,,3,
165,88,Directed,4636,,,8,
165,98,Directed,4637,,,6,
165,99,Directed,4638,,,1,
165,100,Directed,4639,,,2,
165,106,Directed,4640,,,5,
165,122,Directed,4641,,,1,
165,129,Directed,4642,,,3,
165,136,Directed,4643,,,2,
165,137,Directed,4644,,,1,
165,140,Directed,4645,,,6,
165,146,Directed,4646,,,1,
165,148,Directed,4647,,,3,
165,150,Directed,4648,,,4,
165,152,Directed,4649,,,10,
165,166,Directed,4650,,,5,
166,1,Directed,4651,,,2,
166,3,Directed,4652,,,5,
166,23,Directed,4653,,,1,
166,25,Directed,4654,,,6,
166,27,Directed,4655,,,1,
166,29,Directed,4656,,,1,
166,31,Directed,4657,,,1,
166,39,Directed,4658,,,3,
166,43,Directed,4659,,,5,
166,55,Directed,4660,,,2,
166,60,Directed,4661,,,4,
166,72,Directed,4662,,,1,
166,77,Directed,4663,,,4,
166,88,Directed,4664,,,4,
166,91,Directed,4665,,,2,
166,94,Directed,4666,,,1,
166,98,Directed,4667,,,1,
166,100,Directed,4668,,,4,
166,106,Directed,4669,,,4,
166,123,Directed,4670,,,1,
166,129,Directed,4671,,,4,
166,136,Directed,4672,,,3,
166,146,Directed,4673,,,2,
166,148,Directed,4674,,,1,
166,150,Directed,4675,,,1,
166,152,Directed,4676,,,2,
166,165,Directed,4677,,,6,
